ID,age,years_of_schooling,disable_person,gender,marital_status,in_house_position,education_level,region,area,house_owned_status,monthly_rent_payment,bedrooms,bathrooms,condition_roof,condition_floor,condition_walls,material_outside_wall,floor_material,roof_material,water_provision,electricity,toilet,cooking_energy,rubbish_disposal,Household_level_identifier,household_size,males_younger_12,males_older_12,female_younger_12,female_older_12,children_0_to_19,adult_below_65,adult_above_65,edu_male_head_years,edu_female_head_years,edu_avg_above_18,refrigerator,no_of_tablets,computer,television,mobilephone,no_of_mobile_phone,overcrowding,dependency,Target
ID_d62f996ba,25.0,12.0,0.0,2.0,7.0,3.0,13.0,2.0,1.0,1.0,90000.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,fe2384232,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,4,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,2.0
ID_e38b7d5b6,18.0,8.0,1.0,2.0,7.0,3.0,4.0,2.0,1.0,3.0,110000.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,8ba4f1694,5.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0,5,7.0,1.0,0.0,0.0,0.0,1.0,3.0,2.5,4,2.0
ID_7982da5a6,65.0,5.0,0.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,110000.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,8ba4f1694,5.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0,5,7.0,1.0,0.0,0.0,0.0,1.0,3.0,2.5,4,2.0
ID_782d494eb,14.0,6.0,0.0,1.0,7.0,3.0,3.0,2.0,1.0,3.0,110000.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,8ba4f1694,5.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0,5,7.0,1.0,0.0,0.0,0.0,1.0,3.0,2.5,4,2.0
ID_a578aa2c2,30.0,5.0,0.0,2.0,7.0,3.0,2.0,2.0,1.0,3.0,110000.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,8ba4f1694,5.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0,5,7.0,1.0,0.0,0.0,0.0,1.0,3.0,2.5,4,2.0
ID_faf7310c0,87.0,3.0,1.0,1.0,6.0,7.0,2.0,2.0,1.0,3.0,110000.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,8ba4f1694,5.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0,5,7.0,1.0,0.0,0.0,0.0,1.0,3.0,2.5,4,2.0
ID_3bd8f71b6,64.0,15.0,0.0,1.0,3.0,2.0,8.0,2.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,8e9ba3171,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,6,10.5,1.0,0.0,0.0,0.0,1.0,2.0,0.66666669,1,4.0
ID_f1fe0dbb5,70.0,6.0,0.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,150000.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,8e9ba3171,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,6,10.5,1.0,0.0,0.0,0.0,1.0,2.0,0.66666669,1,4.0
ID_7317d5801,58.0,4.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,90000.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,d1f953457,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0,2.0
ID_bb5844b57,41.0,11.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,178000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6f349af3b,5.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,11,0,11.0,1.0,0.0,0.0,0.0,1.0,4.0,1.6666666,.66666669,4.0
ID_2897de6d4,21.0,11.0,0.0,2.0,7.0,3.0,0.0,2.0,1.0,2.0,178000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6f349af3b,5.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,11,0,11.0,1.0,0.0,0.0,0.0,1.0,4.0,1.6666666,.66666669,4.0
ID_320d8f2d9,1.0,0.0,0.0,2.0,1.0,6.0,1.0,2.0,1.0,2.0,178000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6f349af3b,5.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,11,0,11.0,1.0,0.0,0.0,0.0,1.0,4.0,1.6666666,.66666669,4.0
ID_fbae63d9d,13.0,6.0,0.0,1.0,7.0,3.0,3.0,2.0,1.0,2.0,178000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6f349af3b,5.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,11,0,11.0,1.0,0.0,0.0,0.0,1.0,4.0,1.6666666,.66666669,4.0
ID_359c032fa,59.0,11.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,178000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,6f349af3b,5.0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,11,0,11.0,1.0,0.0,0.0,0.0,1.0,4.0,1.6666666,.66666669,4.0
ID_21008db07,10.0,3.0,0.0,2.0,7.0,3.0,2.0,2.0,1.0,3.0,80000.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,e29376bc8,7.0,0.0,2.0,2.0,3.0,5.0,2.0,0.0,6,0,8.5,1.0,0.0,0.0,0.0,1.0,2.0,2.3333333,2.5,1.0
ID_fdb97afcd,10.0,3.0,0.0,2.0,7.0,3.0,2.0,2.0,1.0,3.0,80000.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,e29376bc8,7.0,0.0,2.0,2.0,3.0,5.0,2.0,0.0,6,0,8.5,1.0,0.0,0.0,0.0,1.0,2.0,2.3333333,2.5,1.0
ID_221036153,39.0,6.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,80000.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,e29376bc8,7.0,0.0,2.0,2.0,3.0,5.0,2.0,0.0,6,0,8.5,1.0,0.0,0.0,0.0,1.0,2.0,2.3333333,2.5,1.0
ID_5681b368b,17.0,10.0,0.0,2.0,7.0,3.0,5.0,2.0,1.0,3.0,80000.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,e29376bc8,7.0,0.0,2.0,2.0,3.0,5.0,2.0,0.0,6,0,8.5,1.0,0.0,0.0,0.0,1.0,2.0,2.3333333,2.5,1.0
ID_c2b24fdfc,13.0,6.0,0.0,1.0,7.0,3.0,3.0,2.0,1.0,3.0,80000.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,e29376bc8,7.0,0.0,2.0,2.0,3.0,5.0,2.0,0.0,6,0,8.5,1.0,0.0,0.0,0.0,1.0,2.0,2.3333333,2.5,1.0
ID_dcb78bafb,42.0,11.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,80000.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,e29376bc8,7.0,0.0,2.0,2.0,3.0,5.0,2.0,0.0,6,0,8.5,1.0,0.0,0.0,0.0,1.0,2.0,2.3333333,2.5,1.0
ID_949af77e1,14.0,7.0,0.0,2.0,7.0,3.0,5.0,2.0,1.0,3.0,80000.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,e29376bc8,7.0,0.0,2.0,2.0,3.0,5.0,2.0,0.0,6,0,8.5,1.0,0.0,0.0,0.0,1.0,2.0,2.3333333,2.5,1.0
ID_23e29652a,66.0,15.0,0.0,2.0,4.0,1.0,8.0,2.0,1.0,1.0,150000.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,46d164f3e,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,15,15.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,8,4.0
ID_473f347c5,38.0,6.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,50000.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,479be5ccb,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,2.0,0.66666669,0,4.0
ID_f94de2fad,37.0,9.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,50000.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,479be5ccb,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,2.0,0.66666669,0,4.0
ID_ad37445fe,49.0,16.0,0.0,2.0,4.0,1.0,8.0,2.0,1.0,2.0,180000.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5c54ece75,3.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0,16,15.0,1.0,0.0,1.0,0.0,1.0,2.0,1.5,.5,4.0
ID_1b655f341,21.0,14.0,0.0,2.0,7.0,3.0,8.0,2.0,1.0,2.0,180000.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5c54ece75,3.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0,16,15.0,1.0,0.0,1.0,0.0,1.0,2.0,1.5,.5,4.0
ID_89c730f1e,4.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,180000.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5c54ece75,3.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0,16,15.0,1.0,0.0,1.0,0.0,1.0,2.0,1.5,.5,4.0
ID_3a9ab91ea,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b0bc4de3e,5.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,16,0,16.0,1.0,1.0,0.0,0.0,1.0,2.0,1.6666666,1.5,4.0
ID_0f47912a1,43.0,16.0,0.0,2.0,3.0,2.0,8.0,2.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b0bc4de3e,5.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,16,0,16.0,1.0,1.0,0.0,0.0,1.0,2.0,1.6666666,1.5,4.0
ID_13dd0bd2d,41.0,16.0,0.0,1.0,3.0,1.0,8.0,2.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b0bc4de3e,5.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,16,0,16.0,1.0,1.0,0.0,0.0,1.0,2.0,1.6666666,1.5,4.0
ID_7f89c452c,14.0,8.0,0.0,2.0,7.0,3.0,4.0,2.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b0bc4de3e,5.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,16,0,16.0,1.0,1.0,0.0,0.0,1.0,2.0,1.6666666,1.5,4.0
ID_8e5c38c24,12.0,6.0,0.0,1.0,7.0,3.0,3.0,2.0,1.0,3.0,200000.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,b0bc4de3e,5.0,1.0,2.0,0.0,2.0,3.0,2.0,0.0,16,0,16.0,1.0,1.0,0.0,0.0,1.0,2.0,1.6666666,1.5,4.0
ID_8aa8c3a5a,4.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,100000.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,f3529976a,4.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,16,0,15.5,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1,4.0
ID_1f38a3c0e,32.0,15.0,0.0,2.0,3.0,2.0,8.0,2.0,1.0,2.0,100000.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,f3529976a,4.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,16,0,15.5,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1,4.0
ID_263f3be9e,38.0,16.0,0.0,1.0,3.0,1.0,8.0,2.0,1.0,2.0,100000.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,f3529976a,4.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,16,0,15.5,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1,4.0
ID_a5a84122a,7.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,100000.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,f3529976a,4.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,16,0,15.5,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1,4.0
ID_11be02e47,37.0,6.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,300000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,bfad41c69,5.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0,9,8.666667,1.0,1.0,0.0,0.0,1.0,4.0,1.25,.66666669,4.0
ID_380fb5e67,11.0,4.0,0.0,2.0,7.0,3.0,2.0,2.0,1.0,3.0,300000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,bfad41c69,5.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0,9,8.666667,1.0,1.0,0.0,0.0,1.0,4.0,1.25,.66666669,4.0
ID_a34dfb042,41.0,9.0,0.0,2.0,3.0,1.0,4.0,2.0,1.0,3.0,300000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,bfad41c69,5.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0,9,8.666667,1.0,1.0,0.0,0.0,1.0,4.0,1.25,.66666669,4.0
ID_5511fbf06,7.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,300000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,bfad41c69,5.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0,9,8.666667,1.0,1.0,0.0,0.0,1.0,4.0,1.25,.66666669,4.0
ID_f441e306a,40.0,11.0,0.0,1.0,5.0,10.0,0.0,2.0,1.0,3.0,300000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,bfad41c69,5.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0,9,8.666667,1.0,1.0,0.0,0.0,1.0,4.0,1.25,.66666669,4.0
ID_201065fc6,54.0,11.0,1.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,150000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,fc366202b,4.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,9,0,10.333333,1.0,0.0,0.0,0.0,1.0,3.0,1.0,.33333334,4.0
ID_bf7e05c97,22.0,9.0,0.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,150000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,fc366202b,4.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,9,0,10.333333,1.0,0.0,0.0,0.0,1.0,3.0,1.0,.33333334,4.0
ID_ecc40730c,21.0,11.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,150000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,fc366202b,4.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,9,0,10.333333,1.0,0.0,0.0,0.0,1.0,3.0,1.0,.33333334,4.0
ID_8a1e77b55,5.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,150000.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,fc366202b,4.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,9,0,10.333333,1.0,0.0,0.0,0.0,1.0,3.0,1.0,.33333334,4.0
ID_a96150b40,17.0,8.0,0.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_0c8aa5283,10.0,4.0,0.0,2.0,7.0,3.0,2.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_b074ee87e,13.0,6.0,0.0,2.0,7.0,3.0,3.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_3c1b87459,24.0,11.0,0.0,1.0,7.0,3.0,0.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_bbf9dbb99,22.0,11.0,0.0,1.0,7.0,3.0,0.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_98502f4bc,19.0,11.0,0.0,2.0,7.0,3.0,0.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_c11197bbc,50.0,10.0,0.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_7097e8666,56.0,17.0,0.0,1.0,3.0,1.0,9.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_295133b43,13.0,7.0,0.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_d38c00338,25.0,13.0,0.0,2.0,7.0,3.0,8.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_4a94b97d4,20.0,11.0,0.0,2.0,7.0,3.0,0.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_be301bf96,15.0,7.0,0.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,90000.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,ae6cf0558,12.0,0.0,6.0,1.0,5.0,6.0,6.0,0.0,17,0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,1,3.0
ID_252c0fc62,44.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_b48de009e,14.0,6.0,0.0,1.0,7.0,6.0,3.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_120ab7db4,34.0,7.0,0.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_c82a088ea,65.0,9.0,0.0,1.0,6.0,1.0,4.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_ed89e6d78,19.0,6.0,0.0,2.0,7.0,6.0,3.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_3bcc5e167,5.0,0.0,0.0,2.0,1.0,11.0,1.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_31f940312,37.0,7.0,0.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_8d193b43f,21.0,9.0,0.0,2.0,7.0,6.0,4.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_f8e050579,42.0,7.0,0.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,90000.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,d4e1dc02c,9.0,0.0,5.0,1.0,3.0,3.0,5.0,1.0,9,0,7.5,1.0,0.0,0.0,1.0,1.0,9.0,5.0,.80000001,3.0
ID_54784fe42,34.0,5.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,150000.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,628ed9aa0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0,0,5.25,1.0,0.0,0.0,0.0,1.0,4.0,1.3333334,.33333334,4.0
ID_26d9b68c2,23.0,10.0,0.0,2.0,2.0,11.0,4.0,2.0,1.0,1.0,150000.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,628ed9aa0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0,0,5.25,1.0,0.0,0.0,0.0,1.0,4.0,1.3333334,.33333334,4.0
ID_743e22c79,40.0,6.0,0.0,2.0,7.0,3.0,3.0,2.0,1.0,1.0,150000.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,628ed9aa0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0,0,5.25,1.0,0.0,0.0,0.0,1.0,4.0,1.3333334,.33333334,4.0
ID_20d056805,74.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,150000.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,628ed9aa0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0,0,5.25,1.0,0.0,0.0,0.0,1.0,4.0,1.3333334,.33333334,4.0
ID_4df0ed3d9,23.0,15.0,0.0,2.0,7.0,1.0,8.0,2.0,1.0,3.0,180000.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,bdeec3276,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0,15,27.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1,4.0
